LineTotal,ProductID,ProductNumber,Name,ReviewerName,EmailAddress,Rating,ReviewDate
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3601.575000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3601.575000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4706.058000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4033.764000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3361.470000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4033.764000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3001.312500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4802.100000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4706.058000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3361.470000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3001.312500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3361.470000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3601.575000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
6002.625000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4201.837500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4033.764000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3001.312500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3361.470000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3601.575000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1200.525000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3001.312500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3361.470000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2689.176000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3601.575000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
3001.312500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
4033.764000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
600.262500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1344.588000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1800.787500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1000.437500,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
672.294000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2401.050000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
2016.882000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
1120.490000,798,BK-R64Y-40,Road-550-W Yellow  40,Laura Norman,laura@treyresearch.net,5,2013-11-15 00:00:00
